,gloss,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
13745,breathe,"[0, 8, 250, 240]",25,-1,1,7,44,aslpro,test,http://www.aslpro.com/main/b/breathe.swf,0,07681
13746,breathe,"[160, 51, 538, 400]",25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/breath.mp4,0,07682
13747,bright,"[38, 8, 264, 240]",25,-1,1,0,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58589.mp4,0,07779
13748,bright,"[56, 13, 228, 192]",25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9083.mp4,0,07787
13749,bright,"[325, 75, 975, 720]",25,-1,1,3,68,nabboud,train,https://www.youtube.com/watch?v=h3OSvoX524I,0,07788
13750,bright,"[0, 16, 249, 240]",25,-1,1,4,30,aslpro,train,http://www.aslpro.com/main/b/bright.swf,0,07789
13751,bright,"[179, 48, 582, 400]",25,-1,1,6,12,aslsearch,val,http://www.aslsearch.com/signs/videos/bright.mp4,0,07791
13752,bright,"[335, 54, 878, 720]",25,-1,1,7,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bright.mp4,0,07780
13753,bright,"[403, 44, 1845, 1080]",25,-1,1,8,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bright%2C%20Clear-rNQ-tunpvGI.mp4,0,07781
13754,bright,"[109, 17, 547, 480]",25,-1,1,9,59,asldeafined,test,https://media.asldeafined.com/vocabulary/1466724047.7920.mp4,0,07782
13755,bright,"[55, 7, 511, 480]",25,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/b/bright.mp4,0,07783
13756,bull,"[36, 0, 254, 240]",25,-1,1,0,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125602.mp4,0,08166
13757,bull,"[733, 71, 1651, 1066]",25,-1,1,1,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bull-UTd4v_GstkE.mp4,0,08167
13758,bull,"[79, 0, 565, 480]",25,-1,1,2,22,asldeafined,train,https://media.asldeafined.com/vocabulary/1476145510.9322.mp4,0,08168
13759,bull,"[44, 5, 302, 240]",25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/b/bull.mp4,0,08169
13760,bull,"[71, 9, 222, 192]",25,-1,1,4,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14849.mp4,0,08170
13761,bull,"[287, 9, 946, 720]",25,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=JxpkDeJWhcA,0,08171
13762,bull,"[272, 0, 950, 720]",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=uZHd39SUyPs,0,08172
13763,bull,"[12, 1, 226, 240]",25,-1,1,7,16,aslpro,test,http://www.aslpro.com/main/b/bull.swf,0,08173
13764,bull,"[173, 48, 563, 400]",25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/bull.mp4,0,08174
13765,butterfly,"[0, 0, 360, 240]",25,5338,5306,0,9,asl5200,train,https://www.youtube.com/watch?v=pDqITge_TGs,0,08441
13766,butterfly,"[183, 16, 469, 370]",25,-1,1,1,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BU/BUTTERFLY-423.mp4,0,65280
13767,butterfly,"[134, 11, 373, 360]",25,-1,1,2,109,asllex,train,https://youtu.be/r4DO7DVaHik,0,67454
13768,butterfly,"[719, 51, 1500, 1080]",25,-1,1,3,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Butterfly-Uhym3r-hdBY.mp4,0,08442
13769,butterfly,"[77, 17, 531, 480]",25,-1,1,4,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466725589.9606.mp4,0,08443
13770,butterfly,"[112, 0, 540, 480]",25,-1,1,5,20,handspeak,val,https://www.handspeak.com/word/b/butterfly.mp4,0,08444
13771,butterfly,"[71, 15, 209, 192]",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6790.mp4,0,08445
13772,butterfly,"[17, 2, 228, 240]",25,-1,1,7,18,aslpro,test,http://www.aslpro.com/main/b/butterfly.swf,0,08446
13773,butterfly,"[229, 39, 487, 400]",25,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/butterfly.mp4,0,08447
13774,card,"[166, 16, 490, 370]",25,-1,1,0,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CARD-829.mp4,0,65304
13775,card,"[66, 12, 220, 192]",25,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14376.mp4,0,09130
13776,card,"[72, 9, 228, 192]",25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14382.mp4,0,09131
13777,card,"[66, 8, 217, 192]",25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9989.mp4,0,09137
13778,card,"[183, 56, 559, 400]",25,-1,1,10,12,aslsearch,val,http://www.aslsearch.com/signs/videos/card.mp4,0,09138
13779,card,"[705, 82, 1653, 1080]",25,-1,1,11,32,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Card-nAUWr_ZCUDA.mp4,0,09126
13780,card,"[363, 9, 829, 480]",25,-1,1,12,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Card-Ubjzc778qdo.mp4,0,09127
13781,card,"[87, 13, 552, 480]",25,-1,1,13,59,asldeafined,test,https://media.asldeafined.com/vocabulary/1466727221.9530.mp4,0,09128
13782,card,"[23, 0, 271, 240]",25,-1,1,14,14,handspeak,train,https://www.handspeak.com/word/c/card-paper.mp4,0,09129
13783,category,"[0, 0, 360, 240]",25,1297,1235,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,09487
13784,category,"[31, 0, 312, 240]",25,-1,1,1,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51395.mp4,0,09488
13785,category,"[582, 31, 1920, 1080]",25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Category-Z4WZpJt5cV0.mp4,0,09489
13786,category,"[43, 0, 620, 480]",25,-1,1,3,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1512915714.9733.mp4,0,09490
13787,category,"[74, 20, 479, 360]",25,-1,1,4,20,handspeak,val,https://www.handspeak.com/word/c/categories.mp4,0,09491
13788,category,"[119, 23, 481, 360]",25,-1,1,5,20,handspeak,val,https://www.handspeak.com/word/c/category.mp4,0,09492
13789,category,"[70, 21, 217, 192]",25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22778.mp4,0,09493
13790,category,"[0, 16, 260, 240]",25,-1,1,7,30,aslpro,test,http://www.aslpro.com/main/c/category.swf,0,09494
13791,category,"[204, 43, 500, 400]",25,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/category.mp4,0,09495
13792,catholic,"[0, 0, 360, 240]",25,1364,1298,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,09517
13793,catholic,"[193, 15, 464, 370]",25,-1,1,1,101,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CATHOLIC-1043.mp4,0,65316
13794,catholic,"[101, 9, 373, 360]",25,-1,1,2,109,asllex,train,https://youtu.be/yh2VpUOJx5c,0,67478
13795,catholic,"[615, 63, 1463, 1080]",25,-1,1,3,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Catholic-20Qk5ijuQvo.mp4,0,09518
13796,catholic,"[111, 14, 519, 480]",25,-1,1,4,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466728597.9058.mp4,0,09519
13797,catholic,"[16, 0, 539, 480]",25,-1,1,5,20,handspeak,val,https://www.handspeak.com/word/c/catholic.mp4,0,09520
13798,catholic,"[89, 18, 203, 192]",25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22246.mp4,0,09521
13799,catholic,"[2, 8, 238, 240]",25,-1,1,7,25,aslpro,test,http://www.aslpro.com/main/c/catholic.swf,0,09522
13800,catholic,"[223, 41, 477, 400]",25,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/catholic.mp4,0,09523
13801,cent,"[179, 16, 462, 370]",25,-1,1,0,101,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CE/CENT-1047.mp4,0,65323
13802,cent,"[37, 0, 241, 240]",25,-1,1,1,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125900.mp4,0,09735
13803,cent,"[523, 97, 1032, 720]",25,-1,1,2,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20One%20Cent_2C%20Penny.mp4,0,09736
13804,cent,"[86, 16, 504, 480]",25,-1,1,3,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466729274.8735.mp4,0,09737
13805,cent,"[76, 5, 291, 240]",25,-1,1,4,20,handspeak,val,https://www.handspeak.com/word/c/cent.mp4,0,09738
13806,cent,"[65, 7, 287, 240]",25,-1,1,5,14,handspeak,val,https://www.handspeak.com/word/c/cents.mp4,0,09739
13807,cent,"[63, 10, 214, 192]",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6753.mp4,0,09740
13808,cent,"[0, 12, 246, 240]",25,-1,1,7,25,aslpro,test,http://www.aslpro.com/main/c/cent.swf,0,09741
13809,cent,"[207, 41, 472, 400]",25,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cent.mp4,0,09742
13810,chemistry,"[0, 0, 360, 240]",25,2652,2576,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,10305
13811,chemistry,"[39, 2, 296, 240]",25,-1,1,1,26,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125959.mp4,0,10308
13812,chemistry,"[328, 59, 943, 720]",25,-1,1,2,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/chemistry.mp4,0,10309
13813,chemistry,"[391, 53, 1027, 720]",25,-1,1,3,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chemistry-aN9aFCbWJXU.mp4,0,10310
13814,chemistry,"[23, 13, 612, 480]",25,-1,1,4,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466731720.1608.mp4,0,10311
13815,chemistry,"[45, 3, 275, 240]",25,-1,1,5,20,handspeak,val,https://www.handspeak.com/word/c/chemistry.mp4,0,10312
13816,chemistry,"[54, 8, 230, 192]",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9806.mp4,0,10313
13817,chemistry,"[7, 1, 260, 240]",25,-1,1,7,72,aslpro,test,http://www.aslpro.com/main/c/chemistry.swf,0,10314
13818,chemistry,"[195, 52, 566, 400]",25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/chemistry.mp4,0,10315
13819,cherry,"[0, 0, 360, 240]",25,2699,2653,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,10335
13820,cherry,"[6, 21, 227, 240]",25,-1,1,1,49,aslpro,train,http://www.aslpro.com/main/c/cherry.swf,0,10345
13821,cherry,"[204, 35, 471, 370]",25,-1,1,3,91,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHERRY-1982.mp4,0,65347
13822,cherry,"[31, 2, 265, 240]",25,-1,1,4,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125962.mp4,0,10337
13823,cherry,"[60, 17, 422, 360]",25,-1,1,5,109,asllex,val,https://youtu.be/cnGVguk62xc,0,67493
13824,cherry,"[379, 61, 829, 720]",25,-1,1,7,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cherry.mp4,0,10339
13825,cherry,"[71, 19, 575, 480]",25,-1,1,8,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466731762.8366.mp4,0,10340
13826,cherry,"[70, 4, 214, 192]",25,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/5/5652.mp4,0,10343
13827,cherry,"[305, 69, 988, 720]",25,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=rMF0qiUG96M,0,10344
13828,china,"[0, 0, 360, 240]",25,2952,2866,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,10514
13829,china,"[264, 50, 957, 720]",25,-1,1,1,5,aslu,train,https://www.youtube.com/watch?v=yLX_qaQY6B8,0,10524
13830,china,"[0, 20, 207, 240]",25,-1,1,2,16,aslpro,train,http://www.aslpro.com/main/c/china_1.swf,0,10525
13831,china,"[52, 0, 228, 240]",25,-1,1,3,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455297.mp4,0,10516
13832,china,"[90, 21, 373, 360]",25,-1,1,4,109,asllex,val,https://youtu.be/qv2pBbiCUz0,0,67496
13833,china,"[151, 56, 551, 400]",25,-1,1,5,12,aslsearch,val,http://www.aslsearch.com/signs/videos/china.mp4,0,10526
13834,china,"[524, 113, 1470, 1074]",25,-1,1,6,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20China-Hcj8USyKzuM.mp4,0,10517
13835,china,"[75, 0, 537, 480]",25,-1,1,7,20,handspeak,test,https://www.handspeak.com/word/c/china.mp4,0,10519
13836,china,"[56, 4, 218, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5734.mp4,0,10520
13837,chop,"[179, 16, 460, 370]",25,-1,1,0,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHOP-78.mp4,0,65355
13838,chop,"[83, 13, 227, 192]",25,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7992.mp4,0,10652
13839,chop,"[58, 0, 273, 240]",25,-1,1,4,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/126011.mp4,0,10645
13840,chop,"[0, 10, 248, 240]",25,-1,1,5,25,aslpro,train,http://www.aslpro.com/main/c/chop.swf,0,10655
13841,chop,"[173, 56, 548, 400]",25,-1,1,6,12,aslsearch,val,http://www.aslsearch.com/signs/videos/chop.mp4,0,10656
13842,chop,"[76, 17, 272, 240]",25,-1,1,7,0,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/74928.mp4,0,10646
13843,chop,"[510, 65, 1609, 1080]",25,-1,1,8,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chopping-ToeaTdKRn1Q.mp4,0,10647
13844,chop,"[127, 42, 555, 480]",25,-1,1,9,59,asldeafined,test,https://media.asldeafined.com/vocabulary/1499870967.7412.mp4,0,10648
13845,chop,"[113, 14, 476, 360]",25,-1,1,11,20,handspeak,train,https://www.handspeak.com/word/c/chop-food.mp4,0,10650
13846,christian,"[0, 0, 360, 240]",25,3328,3236,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,10685
13847,christian,"[146, 3, 479, 370]",25,-1,1,1,93,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHRISTIAN-3048.mp4,0,65356
13848,christian,"[41, 5, 263, 240]",25,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/244957.mp4,0,10686
13849,christian,"[417, 58, 817, 720]",25,-1,1,3,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/christian.mp4,0,10687
13850,christian,"[740, 62, 1685, 1066]",25,-1,1,4,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Christian-knMGDCn2tw4.mp4,0,10688
13851,christian,"[65, 12, 570, 480]",25,-1,1,5,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466733340.9988.mp4,0,10689
13852,christian,"[54, 0, 296, 240]",25,-1,1,6,14,handspeak,train,https://www.handspeak.com/word/c/christian.mp4,0,10690
13853,christian,"[58, 12, 234, 192]",25,-1,1,8,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7227.mp4,0,10692
13854,christian,"[219, 39, 484, 400]",25,-1,1,9,41,aslsearch,train,http://www.aslsearch.com/signs/videos/christian.mp4,0,10693
13855,cigarette,"[164, 17, 493, 370]",25,-1,1,1,99,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CI/CIGARETTE-2522.mp4,0,65359
13856,cigarette,"[8, 0, 308, 240]",25,-1,1,2,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51446.mp4,0,10786
13857,cigarette,"[75, 17, 395, 360]",25,-1,1,3,109,asllex,train,https://youtu.be/3oC1IiOmxbQ,0,67500
13858,cigarette,"[136, 42, 580, 480]",25,-1,1,4,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1513521005.5442.mp4,0,10787
13859,cigarette,"[51, 0, 566, 480]",25,-1,1,5,20,handspeak,val,https://www.handspeak.com/word/c/cigarette.mp4,0,10788
13860,cigarette,"[78, 15, 223, 192]",25,-1,1,6,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7403.mp4,0,10789
13861,cigarette,"[316, 51, 932, 720]",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=kB_QqQgu7yc,0,10790
13862,cigarette,"[0, 1, 229, 240]",25,-1,1,8,44,aslpro,test,http://www.aslpro.com/main/c/cigarette.swf,0,10791
13863,cigarette,"[226, 41, 483, 400]",25,-1,1,9,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cigarette.mp4,0,10792
13864,clever,"[0, 0, 360, 240]",25,3804,3755,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,11087
13865,clever,"[25, 3, 284, 240]",25,-1,1,1,42,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/399307.mp4,0,11088
13866,clever,"[114, 0, 525, 479]",25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468768023.6884.mp4,0,11089
13867,clever,"[111, 17, 462, 360]",25,-1,1,3,20,handspeak,train,https://www.handspeak.com/word/c/clever.mp4,0,11090
13868,clever,"[52, 12, 209, 192]",25,-1,1,4,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23935.mp4,0,11091
13869,clever,"[42, 12, 207, 192]",25,-1,1,6,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23938.mp4,0,11093
13870,clever,"[41, 1, 239, 192]",25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8910.mp4,0,11094
13871,clever,"[3, 11, 254, 240]",25,-1,1,8,25,aslpro,test,http://www.aslpro.com/main/c/clever.swf,0,11095
13872,clever,"[169, 49, 559, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/clever.mp4,0,11096
13873,clown,"[0, 0, 360, 240]",25,4120,4048,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,11376
13874,clown,"[199, 29, 467, 370]",25,-1,1,1,92,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CL/CLOWN-2034.mp4,0,65372
13875,clown,"[55, 14, 257, 240]",25,-1,1,2,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/357953.mp4,0,11379
13876,clown,"[155, 19, 420, 360]",25,-1,1,3,109,asllex,train,https://youtu.be/b7gGP_QRFN0,0,67507
13877,clown,"[115, 4, 572, 480]",25,-1,1,4,22,asldeafined,val,https://media.asldeafined.com/vocabulary/1476145492.4482.mp4,0,11380
13878,clown,"[89, 0, 483, 480]",25,-1,1,5,14,handspeak,val,https://www.handspeak.com/word/c/clown.mp4,0,11381
13879,clown,"[99, 17, 207, 192]",25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23865.mp4,0,11382
13880,clown,"[16, 5, 227, 240]",25,-1,1,7,72,aslpro,test,http://www.aslpro.com/main/c/clown.swf,0,11383
13881,clown,"[179, 58, 553, 400]",25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/clown.mp4,0,11384
13882,coach,"[42, 15, 239, 240]",25,-1,1,0,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/91835.mp4,0,11436
13883,coach,"[509, 75, 1732, 1080]",25,-1,1,1,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Capital%2C%20Coach-_vPPwNykJ54.mp4,0,11437
13884,coach,"[434, 73, 1580, 1080]",25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Coach-WWNfPqdJ-pM.mp4,0,11438
13885,coach,"[95, 29, 544, 480]",25,-1,1,3,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1499776632.3866.mp4,0,11439
13886,coach,"[26, 0, 289, 240]",25,-1,1,4,20,handspeak,val,https://www.handspeak.com/word/c/coach-trainer.mp4,0,11440
13887,coach,"[44, 14, 221, 192]",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8959.mp4,0,11441
13888,coach,"[226, 37, 961, 720]",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=7n-K0WmjigM,0,11442
13889,coach,"[0, 2, 230, 240]",25,-1,1,7,72,aslpro,test,http://www.aslpro.com/main/c/coach.swf,0,11443
13890,coach,"[131, 51, 561, 400]",25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/coach.mp4,0,11444
13891,coat,"[219, 28, 1031, 720]",25,-1,1,0,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/coat.mp4,0,69271
13892,coat,"[36, 12, 285, 240]",25,-1,1,1,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/357954.mp4,0,11470
13893,coat,"[105, 39, 496, 360]",25,2709,2604,2,121,northtexas,train,https://www.youtube.com/watch?v=WprUBqi3iBc,0,70251
13894,coat,"[46, 13, 599, 480]",25,-1,1,3,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466899561.7226.mp4,0,11471
13895,coat,"[12, 0, 615, 480]",25,-1,1,4,20,handspeak,val,https://www.handspeak.com/word/c/coat.mp4,0,11472
13896,coat,"[45, 15, 252, 192]",25,-1,1,5,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22145.mp4,0,11473
13897,coat,"[246, 31, 1049, 720]",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=HWMc-nzJ2MQ,0,11474
13898,coat,"[13, 3, 243, 240]",25,-1,1,7,72,aslpro,test,http://www.aslpro.com/main/c/coat.swf,0,11475
13899,coat,"[165, 51, 566, 400]",25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/coat.mp4,0,11476
13900,cochlear implant,"[0, 0, 360, 240]",25,4193,4121,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,11497
13901,cochlear implant,"[33, 4, 223, 180]",25,-1,1,1,99,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COCHLEAR-IMPLANT-2271.mp4,0,65373
13902,cochlear implant,"[88, 18, 236, 240]",25,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/94088.mp4,0,11498
13903,cochlear implant,"[690, 123, 1856, 1075]",25,-1,1,3,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cochlear%20Implant-4Qa3sWqLpIE.mp4,0,11499
13904,cochlear implant,"[351, 136, 1471, 1080]",25,-1,1,4,45,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cochlear%20Implant-T9TdAOFFE2E.mp4,0,11500
13905,cochlear implant,"[107, 28, 507, 480]",25,-1,1,5,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466899619.2638.mp4,0,11501
13906,cochlear implant,"[162, 16, 504, 360]",25,-1,1,6,14,handspeak,train,https://www.handspeak.com/word/c/cochlear-implant.mp4,0,11502
13907,cochlear implant,"[52, 12, 210, 192]",25,-1,1,7,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/14/14196.mp4,0,11503
13908,cochlear implant,"[66, 8, 211, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5830.mp4,0,11504
13909,coconut,"[145, 13, 484, 370]",25,-1,1,0,99,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COCONUT-2525.mp4,0,65374
13910,coconut,"[57, 33, 244, 240]",25,-1,1,1,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/91465.mp4,0,11527
13911,coconut,"[124, 19, 388, 360]",25,-1,1,2,109,asllex,train,https://youtu.be/ne5BJcWiuhI,0,67509
13912,coconut,"[678, 124, 1655, 1077]",25,-1,1,3,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Coconut-eGnzvX2udB8.mp4,0,11528
13913,coconut,"[129, 0, 550, 480]",25,-1,1,4,15,asldeafined,val,https://media.asldeafined.com/vocabulary/1512916069.8433.mp4,0,11529
13914,coconut,"[45, 5, 263, 240]",25,-1,1,5,20,handspeak,val,https://www.handspeak.com/word/c/coconut.mp4,0,11530
13915,coconut,"[286, 43, 964, 720]",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=pApdvKmlpsk,0,11532
13916,coconut,"[7, 17, 231, 240]",25,-1,1,8,16,aslpro,test,http://www.aslpro.com/main/c/coconut.swf,0,11533
13917,coconut,"[182, 52, 545, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/coconut.mp4,0,11534
13918,common,"[0, 0, 360, 240]",25,4720,4671,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,12011
13919,common,"[333, 29, 1071, 720]",25,-1,1,1,117,aslbrick,train,http://aslbricks.org/New/ASL-Videos/common.mp4,0,69276
13920,common,"[38, 0, 278, 240]",25,-1,1,2,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/50801.mp4,0,12013
13921,common,"[87, 16, 601, 480]",25,-1,1,3,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466900476.9890.mp4,0,12014
13922,common,"[6, 18, 603, 480]",25,-1,1,4,20,handspeak,val,https://www.handspeak.com/word/c/common.mp4,0,12015
13923,common,"[17, 9, 250, 192]",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/2/2874.mp4,0,12016
13924,common,"[230, 26, 1131, 720]",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=0L41tSP1IVs,0,12017
13925,common,"[0, 19, 243, 240]",25,-1,1,8,16,aslpro,test,http://www.aslpro.com/main/c/common.swf,0,12019
13926,common,"[183, 57, 550, 400]",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/common.mp4,0,12020
13927,commute,"[0, 0, 360, 240]",25,4897,4818,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,12071
13928,commute,"[52, 25, 241, 240]",25,-1,1,2,33,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/96078.mp4,0,12072
